X,Y,Z
689.773,95.678,146.080
690.773,96.678,146.110
690.773,91.678,145.760
686.773,89.678,145.640
688.773,92.678,145.860
687.773,93.678,145.950
685.773,91.678,145.730
688.773,96.678,146.250
687.773,95.678,146.130
685.773,88.678,145.650
684.773,90.678,145.750
684.773,92.678,145.780
685.773,94.678,145.830
683.773,91.678,145.860
685.773,96.678,145.990
683.773,88.678,145.800
683.773,93.678,145.870
684.773,95.678,145.900
682.773,91.678,145.940
682.773,92.678,145.950
681.773,88.678,145.960
682.773,94.678,146.030
682.773,95.678,146.080
683.773,96.678,146.030
681.773,92.678,146.020
700.773,146.678,146.760
697.773,147.678,146.710
697.773,145.678,146.820
695.773,145.678,146.950
694.773,147.678,146.880
681.773,148.678,147.480
684.773,141.678,147.760
685.773,147.678,147.350
700.773,142.678,146.880
686.773,143.678,147.380
688.773,146.678,147.290
692.773,142.678,147.280
689.773,145.678,147.230
690.773,149.678,147.080
695.773,142.678,147.050
687.773,142.678,147.440
687.773,138.678,147.710
685.773,138.678,147.640
699.773,138.678,147.020
696.773,139.678,147.150
690.773,142.678,147.340
692.773,139.678,147.460
690.052,141.078,147.391
689.773,139.678,147.760
700.773,136.678,147.100
697.773,138.678,147.260
696.773,137.678,147.380
686.773,137.678,147.570
684.773,134.678,147.710
682.773,134.678,147.850
688.773,137.678,147.800
699.773,135.678,147.090
697.773,135.678,147.220
692.773,136.678,147.480
690.773,138.678,147.670
690.773,139.678,147.640
695.773,135.678,147.290
693.773,135.678,147.430
686.773,133.678,147.630
689.773,136.678,147.750
699.773,132.678,147.150
690.773,135.678,147.610
696.773,130.678,147.350
693.773,129.678,147.420
690.773,133.678,147.520
687.773,126.678,147.550
685.773,126.678,147.560
686.773,123.678,147.670
684.773,121.678,147.640
700.773,131.678,147.050
699.773,130.678,147.140
697.773,129.678,147.190
694.773,122.678,147.270
688.773,122.678,147.510
687.773,122.678,147.600
687.773,119.678,147.380
683.773,119.678,147.520
682.773,120.678,147.620
697.773,127.678,147.280
696.773,123.678,147.140
681.773,119.678,147.620
693.773,121.678,147.370
690.773,120.678,147.380
688.773,120.678,147.320
687.773,115.678,147.280
682.773,117.678,147.460
699.773,125.678,147.040
698.773,124.678,147.070
695.773,121.678,147.190
689.773,117.678,147.290
698.773,120.678,147.000
694.773,119.678,147.110
682.773,114.678,147.380
689.773,115.678,147.210
688.773,113.678,147.180
686.773,112.678,147.150
700.773,124.678,146.970
696.773,119.678,146.940
691.773,117.678,147.220
700.773,97.678,145.740
700.773,119.678,146.820
698.773,118.678,146.880
697.773,119.678,146.910
695.773,116.678,146.990
682.773,112.678,147.330
681.773,113.678,147.270
691.773,115.678,147.140
689.773,113.678,147.110
694.773,115.678,146.980
687.773,111.678,147.030
685.773,110.678,147.130
699.773,99.678,145.780
700.773,100.678,145.720
696.773,115.678,146.920
682.773,111.678,147.260
691.773,113.678,147.020
690.773,112.678,147.020
693.773,113.678,146.950
700.773,102.678,145.780
700.773,104.678,145.950
699.773,114.678,146.810
697.773,114.678,146.860
696.773,113.678,146.820
687.773,109.678,146.950
686.773,108.678,147.010
682.773,109.678,147.100
690.773,110.678,146.900
689.773,109.678,146.930
699.773,101.678,145.800
696.773,99.678,146.110
697.773,100.678,145.970
692.773,112.678,146.930
695.773,112.678,146.840
694.773,111.678,146.820
693.773,111.678,146.840
698.773,103.678,146.060
700.773,106.678,146.080
700.773,112.678,146.480
700.773,113.678,146.580
700.773,109.678,146.360
700.773,110.678,146.430
698.773,113.678,146.740
697.773,112.678,146.700
683.773,106.678,146.820
688.773,107.678,146.880
692.773,110.678,146.820
691.773,109.678,146.790
697.773,102.678,146.050
695.773,98.678,146.140
694.773,100.678,146.290
698.773,105.678,146.190
699.773,107.678,146.260
687.773,106.678,146.870
685.773,106.678,146.930
690.773,107.678,146.730
696.773,111.678,146.710
697.773,104.678,146.230
694.773,97.678,146.100
698.773,111.678,146.620
698.773,110.678,146.580
683.773,105.678,146.720
681.773,105.678,146.360
690.773,104.678,146.590
694.773,108.678,146.680
691.773,106.678,146.610
694.773,110.678,146.770
695.773,110.678,146.710
695.773,103.678,146.330
692.773,97.678,146.200
692.773,100.678,146.350
692.773,102.678,146.390
696.773,105.678,146.310
697.773,106.678,146.260
698.773,108.678,146.410
697.773,107.678,146.340
687.773,103.678,146.610
686.773,102.678,146.630
683.773,103.678,146.530
697.773,109.678,146.560
689.773,99.678,146.370
681.773,103.678,146.300
692.773,104.678,146.450
691.773,102.678,146.460
694.773,106.678,146.560
696.773,108.678,146.490
695.773,107.678,146.470
684.773,101.678,146.450
683.773,100.678,146.230
687.773,101.678,146.550
686.773,98.678,146.310
683.773,98.678,146.140
684.773,97.678,146.080
679.773,154.678,147.390
673.773,150.678,147.630
698.773,153.678,146.670
694.773,152.678,146.860
696.773,154.678,146.750
691.773,154.678,146.950
690.773,153.678,146.990
689.773,154.678,147.040
688.773,153.678,147.080
684.773,154.678,147.230
688.773,151.678,147.140
689.773,150.678,147.130
701.622,155.363,146.567
704.115,155.363,146.504
705.458,155.363,146.406
707.111,155.363,146.349
708.545,155.363,146.236
710.088,155.363,146.166
710.636,155.363,146.144
712.143,155.363,146.086
714.335,155.363,146.017
715.431,155.363,145.914
716.115,155.363,145.865
718.878,155.363,145.807
720.220,155.363,145.816
722.099,155.363,145.794
722.773,155.363,145.849
723.545,155.363,145.846
724.115,155.363,145.926
725.143,155.363,145.885
725.615,155.363,145.885
725.773,155.363,145.881
726.403,155.363,145.781
727.773,155.363,145.514
705.773,199.678,146.600
703.773,197.678,146.670
708.773,204.678,146.570
701.773,200.678,146.720
712.773,204.678,146.310
713.773,195.678,146.420
714.773,193.678,146.470
710.773,202.678,146.590
711.773,201.678,146.490
711.773,196.678,146.480
709.773,203.678,146.650
709.049,199.299,146.632
711.773,194.678,146.540
705.773,195.678,146.620
708.773,192.678,146.770
707.773,193.678,146.690
710.773,193.678,146.610
714.773,201.678,146.330
720.773,194.678,146.190
721.773,193.678,146.130
714.773,204.678,146.220
713.773,202.678,146.390
715.773,196.678,146.480
718.773,195.678,146.270
712.773,201.678,146.490
713.773,198.678,146.410
718.773,192.678,146.320
726.773,196.678,145.900
727.773,198.678,145.790
723.773,203.678,145.840
723.773,198.678,146.140
727.773,194.678,145.800
725.773,193.678,145.830
725.773,195.678,145.980
722.773,204.678,145.870
721.773,201.678,146.230
724.773,192.678,145.830
724.773,197.678,146.040
721.773,203.678,146.050
720.773,198.678,146.470
723.773,193.678,145.980
723.773,195.678,146.300
715.773,202.678,146.280
726.773,204.678,145.630
728.773,196.678,145.720
728.773,199.678,145.610
726.773,203.678,145.670
727.773,200.678,145.680
728.773,194.678,145.700
728.773,193.678,145.690
728.773,197.678,145.680
727.773,195.678,145.830
724.773,204.678,145.750
726.773,201.678,145.730
724.773,169.678,145.630
726.773,177.678,146.060
726.773,175.678,145.820
727.773,182.678,145.840
726.773,179.678,145.920
728.773,184.678,145.960
722.773,191.678,145.990
724.773,188.678,146.060
709.773,179.678,146.470
709.773,172.678,146.360
708.773,173.678,146.420
719.773,172.678,146.260
714.773,173.678,146.220
725.773,172.678,145.820
725.773,175.678,146.080
726.773,181.678,145.960
725.773,180.678,146.070
725.773,183.678,145.900
724.773,185.678,145.980
703.773,183.678,146.630
709.773,174.678,146.390
709.773,183.678,146.730
712.773,173.678,146.300
720.773,174.678,146.050
723.773,170.678,145.750
721.773,172.678,145.950
725.773,170.678,145.640
724.773,178.678,146.260
721.773,190.678,146.140
721.773,185.678,146.130
712.773,175.678,146.380
711.773,179.678,146.420
714.773,175.678,146.320
718.773,175.678,146.120
724.773,176.678,146.350
723.773,175.678,146.120
722.773,179.678,146.180
723.773,184.678,146.040
720.773,191.678,146.250
721.773,188.678,146.200
722.773,184.678,146.080
709.773,185.678,146.610
712.773,183.678,146.450
717.773,176.678,146.260
720.773,177.678,145.980
722.773,173.678,145.930
723.773,177.678,146.270
718.773,187.678,146.320
719.773,182.678,146.250
702.773,189.678,146.710
706.773,190.678,146.670
710.773,184.678,146.660
713.773,180.678,146.390
716.773,180.678,146.320
721.773,177.678,145.980
720.773,181.678,146.160
717.773,183.678,146.320
714.773,191.678,146.410
711.773,188.678,146.490
712.773,185.678,146.500
720.773,179.678,146.060
714.773,185.678,146.410
714.773,188.678,146.420
713.773,187.678,146.440
712.773,189.678,146.530
706.773,164.678,146.460
707.773,162.678,146.390
710.773,162.678,146.160
715.773,162.678,146.020
718.773,164.678,145.870
723.773,160.678,145.740
725.773,161.678,145.850
704.773,167.678,146.520
712.773,162.678,146.250
717.773,165.678,145.990
723.773,162.678,145.570
727.773,160.678,146.000
702.773,170.678,146.570
709.773,164.678,146.290
706.755,167.959,146.489
711.773,163.678,146.200
714.773,167.678,146.070
718.773,166.678,145.920
720.773,165.678,145.700
726.773,162.678,145.700
706.773,168.678,146.420
703.773,171.678,146.560
712.773,166.678,146.130
723.773,165.678,145.580
727.773,162.678,145.650
728.773,161.678,145.760
728.773,191.678,145.890
701.773,173.678,146.610
708.773,169.678,146.260
714.773,168.678,146.100
711.773,167.678,146.200
720.773,166.678,145.680
724.773,165.678,145.520
721.773,167.678,145.740
725.773,164.678,145.450
726.773,167.678,145.530
707.773,170.678,146.350
704.773,172.678,146.560
716.773,171.678,146.400
720.773,169.678,145.990
723.773,167.678,145.640
727.773,168.678,145.560
725.773,189.678,145.970
705.773,177.678,146.630
712.773,170.678,146.300
708.773,171.678,146.370
718.773,171.678,146.260
722.773,169.678,145.800
727.773,171.678,145.530
724.773,168.678,145.650
726.773,173.678,145.710
727.773,180.678,145.850
727.773,185.678,146.060
726.773,186.678,145.950
703.773,179.678,146.580
707.773,172.678,146.500
717.773,173.678,146.380
715.773,172.678,146.330
721.773,170.678,145.920
726.773,170.678,145.580
727.773,172.678,145.570
705.773,158.678,146.460
707.773,157.678,146.290
709.773,159.678,146.230
714.773,156.678,146.000
717.773,158.678,145.840
720.773,158.678,145.860
722.773,157.678,145.970
724.773,156.678,146.150
725.773,155.678,145.920
727.773,155.678,145.530
705.773,161.678,146.400
714.773,158.678,146.000
717.773,162.678,145.910
721.773,159.678,145.840
724.773,158.678,145.980
726.773,156.678,145.810
713.773,160.678,146.090
716.773,159.678,145.950
726.773,158.678,145.790
728.773,157.678,145.580
704.773,87.678,145.340
705.773,89.678,145.360
706.773,90.678,145.370
705.773,94.678,145.470
703.773,90.678,145.420
701.773,93.678,145.560
704.773,95.678,145.530
706.773,96.678,145.430
701.773,87.678,145.640
703.773,88.678,145.410
701.773,95.678,145.690
701.773,91.678,145.510
725.773,88.678,144.670
728.773,88.678,144.550
728.773,90.678,144.600
727.773,89.678,144.680
726.773,90.678,144.740
727.773,91.678,144.730
728.773,95.678,144.810
725.773,92.678,144.840
725.773,95.678,144.970
726.773,96.678,144.890
724.773,90.678,144.760
723.773,91.678,144.920
724.773,93.678,144.910
719.773,88.678,144.960
720.773,90.678,145.040
723.773,94.678,145.050
724.773,96.678,145.030
716.773,88.678,145.050
717.773,94.678,145.120
720.773,95.678,145.140
721.773,96.678,145.260
718.773,96.678,145.050
713.773,89.678,145.270
713.773,91.678,145.170
711.773,93.678,145.270
711.773,96.678,145.310
711.773,91.678,145.150
709.773,90.678,145.260
710.773,95.678,145.370
704.473,145.207,146.564
707.773,145.678,146.410
703.773,148.678,146.540
703.773,145.678,146.670
703.773,143.678,146.820
704.773,144.678,146.650
706.773,142.678,146.590
702.773,138.678,146.810
705.773,141.678,146.660
705.773,139.678,146.650
706.773,138.678,146.570
702.773,136.678,146.940
707.773,140.678,146.510
701.773,135.678,147.000
703.773,135.678,146.880
706.773,135.678,146.660
702.773,133.678,146.940
704.773,134.678,146.800
703.773,132.678,146.840
706.773,133.678,146.560
701.773,129.678,146.960
704.773,132.678,146.700
704.773,130.678,146.770
707.773,97.678,145.450
705.773,97.678,145.540
705.773,100.678,145.680
702.773,125.678,146.860
702.773,97.678,145.620
703.773,101.678,145.490
705.773,102.678,145.630
706.773,101.678,145.740
706.773,125.678,146.630
707.773,127.678,146.680
705.773,104.678,145.880
707.773,104.678,146.040
707.773,106.678,145.940
704.773,123.678,146.690
703.773,122.678,146.740
701.773,98.678,145.660
703.773,103.678,145.740
705.773,106.678,145.910
705.773,107.678,145.890
707.773,108.678,145.880
707.773,110.678,146.080
705.773,109.678,146.060
705.773,111.678,146.140
706.773,112.678,146.180
705.773,121.678,146.640
702.773,121.678,146.750
701.773,100.678,145.660
702.773,102.678,145.580
703.773,105.678,146.010
705.773,114.678,146.350
707.773,114.678,146.270
707.773,116.678,146.410
703.773,112.678,146.440
705.773,116.678,146.460
705.773,118.678,146.610
701.773,103.678,145.800
703.773,107.678,146.000
704.773,110.678,146.180
701.773,118.678,146.760
702.773,106.678,145.960
702.773,113.678,146.510
704.773,115.678,146.400
702.773,110.678,146.300
701.773,111.678,146.400
704.773,117.678,146.560
701.773,108.678,146.150
703.773,116.678,146.520
702.773,115.678,146.570
701.773,114.678,146.620
728.773,100.678,144.890
726.773,103.678,145.100
728.773,104.678,145.040
728.773,105.678,145.090
727.773,106.678,145.160
728.773,108.678,145.180
728.773,97.678,145.010
725.773,99.678,144.980
724.773,100.678,145.100
725.773,104.678,145.160
727.773,110.678,145.180
727.773,115.678,145.290
727.773,117.678,145.330
728.773,120.678,145.340
727.773,147.678,145.510
726.773,149.678,145.650
726.773,107.678,145.230
725.773,108.678,145.380
728.773,114.678,145.230
728.773,122.678,145.400
728.773,136.678,145.420
724.773,147.678,145.420
723.773,148.678,145.480
713.773,148.678,146.010
710.773,149.678,146.080
710.773,146.678,146.080
709.773,147.678,146.140
708.773,148.678,146.300
708.773,146.678,146.280
725.773,98.678,144.920
723.773,97.678,145.130
722.773,100.678,145.240
720.773,100.678,145.170
717.773,105.678,145.300
725.773,106.678,145.270
725.773,110.678,145.330
726.773,111.678,145.260
727.773,113.678,145.270
726.773,114.678,145.360
725.773,114.678,145.440
724.773,117.678,145.510
726.773,118.678,145.400
725.773,120.678,145.460
725.773,121.678,145.500
727.773,123.678,145.500
728.773,124.678,145.460
727.773,126.678,145.520
727.773,129.678,145.510
728.773,130.678,145.430
726.773,140.678,145.440
724.773,142.678,145.510
723.773,143.678,145.630
720.773,144.678,145.860
711.773,145.678,146.130
715.773,146.678,145.900
718.773,108.678,145.400
722.773,111.678,145.440
727.773,134.678,145.530
726.773,135.678,145.620
726.773,137.678,145.510
722.773,142.678,145.700
718.773,141.678,145.760
717.773,145.678,145.830
715.773,144.678,145.970
712.773,144.678,146.170
709.773,145.678,146.180
724.773,97.678,144.990
723.773,113.678,145.450
726.773,113.678,145.360
723.773,115.678,145.500
722.773,116.678,145.570
721.773,117.678,145.670
723.773,119.678,145.680
723.773,121.678,145.640
724.773,122.678,145.550
725.773,125.678,145.600
726.773,132.678,145.530
722.773,138.678,145.620
709.773,144.678,146.250
718.773,99.678,145.170
716.773,103.678,145.260
716.773,105.678,145.380
716.773,106.678,145.440
717.773,107.678,145.360
716.773,113.678,145.600
719.773,115.678,145.680
721.773,115.678,145.570
723.773,129.678,145.670
724.773,130.678,145.610
725.773,137.678,145.530
724.773,137.678,145.540
726.773,133.678,145.510
720.773,137.678,145.940
717.773,140.678,145.890
716.773,140.678,146.040
713.773,143.678,146.100
712.773,141.678,146.270
709.773,142.678,146.410
714.773,140.678,146.210
715.773,109.678,145.510
715.773,111.678,145.540
720.773,119.678,145.730
720.773,120.678,145.780
722.773,122.678,145.750
723.773,123.678,145.640
723.773,124.678,145.670
722.773,127.678,145.770
723.773,131.678,145.690
724.773,133.678,145.600
723.773,135.678,145.710
721.773,136.678,145.860
715.773,102.678,145.280
715.773,104.678,145.380
716.773,99.678,145.150
715.773,100.678,145.200
715.773,112.678,145.580
714.773,113.678,145.670
715.773,114.678,145.650
715.773,115.678,145.710
716.773,116.678,145.740
720.773,117.678,145.700
722.773,130.678,145.750
717.773,138.678,145.930
715.773,139.678,146.130
709.773,140.678,146.430
708.773,141.678,146.490
714.773,106.678,145.480
713.773,109.678,145.700
714.773,110.678,145.570
714.773,112.678,145.620
717.773,117.678,145.780
718.773,118.678,145.800
718.773,119.678,145.840
719.773,120.678,145.810
721.773,124.678,145.880
719.773,122.678,145.880
721.773,129.678,145.800
720.773,131.678,145.880
723.773,133.678,145.640
721.773,134.678,145.730
720.773,133.678,145.820
714.773,139.678,146.210
